S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S2_1,S2_2,S3_1,S3_2,S4_1,S4_2
0.588888579619379,0.4926521786928788,0.40478520935357665,0.3358277954348523,0.26559143451504497,0.31946222791339096,0.7637679831393598,0.3715570429837953,0.25107829041917284,0.22278988370771913,0.3285721059246498,0.9561296847842584
0.9815737467642975,0.3188697914756631,0.8513684973722775,0.4485697775207882,0.14467896477617614,0.14538747637379856,0.7149271511041206,0.7298196265232946,0.34236421009381957,0.4354183131981699,0.24598752993051676,0.9424045517646817
0.5767250257467822,0.37897167149185407,0.42882001087582466,0.4455070788790181,0.17905002216411958,0.21745625266703428,0.5581722105137032,0.3682924575755351,0.5476221595681636,0.6758354973462701,0.33315947938649515,0.9510390683928733
0.5289058368352926,0.10521493751639355,0.7893057821283946,0.6980063565442833,0.14205339789350546,0.467928784830292,0.4646853396052393,0.47392951369988623,0.7655208469482204,0.8729818222868744,0.3649866053438018,0.9424045517646817
0.5106744231352423,0.5453879136584874,0.2902664491584801,0.24695174805037823,0.13973471544977656,0.1301749893300439,0.6246372827515643,0.34849962529119693,0.3760292772185494,0.32304956531515927,0.2788103648560991,0.9545290440018448
0.9947393325355733,0.8110089053398042,0.5462751495388147,0.06449003178295243,0.010058990009383706,0.021858423267076432,0.7267682784040517,0.6431233253599657,0.21903766081004505,0.4097183019075601,0.23512956070248947,0.0012126465089323801
0.5921730175077755,0.16366768058105663,0.9829617545774454,0.809390349610112,0.15020288471350796,0.14743003475359728,0.4142663693658051,0.8990545021506477,0.7191216834398801,0.5463757479956257,0.1767739029421591,0.9408966350374754
0.5906978038792658,0.4945578480592303,0.4028638752952247,0.33550996821759327,0.2656596310571331,0.32199256142939703,0.7637679831393598,0.3720087466251698,0.25206789028470666,0.22307214632473915,0.3279912756927388,0.9560869396524367
0.41954518885449943,0.20485945688415086,0.20960667029157776,0.1932678416642375,0.10451120128163893,0.10852996768517187,0.8891230642354913,0.2744715580695356,0.2456821703976857,0.1684119905157786,0.10166899789010131,0.9643380653290308
0.39674896317501407,0.11265437754263985,0.33123074134527997,0.20254261774061888,0.15913663177252602,0.13990000609737763,0.3961839600069652,0.36211233048288705,0.295442239109434,0.27001241955485966,0.2895616509802039,0.9427945188903948
0.6631781111691453,0.6571627514931606,0.5116548849018727,0.40395839352822804,0.9750741637399187,0.8785439912198854,0.4650111487828781,0.4075598763972721,0.5399854360771315,0.5619425313307147,0.8854816149450926,0.9932298287367018
0.40882901438999397,0.17785025836474233,0.22421605945328338,0.3065876914188266,0.15992089201154158,0.14584476556319714,0.40802508730666887,0.34095412128249336,0.44862482962071226,0.4291097437053395,0.30623977620234655,0.9445023513110726
0.4923038383385574,0.3901491552751395,0.28580750407854794,0.23386304536234093,0.17519691751658684,0.28208645814356714,0.4184713440647556,0.35366341919120714,0.3518307597510102,0.2910692107934665,0.4124487328417672,0.9539108836339381
0.5614162050815139,0.4109282808667558,0.827043683161719,0.8223634787636911,0.0023868789858170203,0.025943540028492862,0.47877658653806066,0.6462236548984492,0.6093507851446702,0.894264423619461,0.23264028828134542,0.0010745468522799229
0.6057004481308468,0.4997251438417152,0.5406924052940667,0.31265530193559243,0.1413373341974875,0.13554051582286775,0.5452111141655678,0.3804268599410534,0.6778572362154591,0.6087275601216788,0.3099262701216503,0.9590271471044218
0.5636986110721409,0.4128339502331073,0.8290012688066781,0.8233169604163777,0.003137040952424286,0.025303335162789153,0.4784100512133591,0.6471989241240408,0.6089213361460679,0.894264423619461,0.2329840449490348,0.0010936177572347106
0.5932863862835802,0.6278447612412492,0.35131411999373086,0.25117018202854524,0.1317557199854491,0.11883421742550127,0.47971328792368695,0.3000544097567399,0.33571708646877596,0.20976346392671985,0.28203456532560267,0.9446102005667427
0.5845186071755961,0.5486495400737113,0.36284212434384244,0.375527304247953,0.08347256794149871,0.8690933479665546,0.4904548092488312,0.4905809524786946,0.713650876635711,0.5267867223660687,0.5600744410990046,0.01923991264209235
0.4528905836832564,0.22153406384040863,0.28221859706445684,0.2709043629010921,0.12926654618604516,0.18636058776883146,0.6306545710010596,0.3615579669228737,0.08075508336878556,0.19819069662389666,0.22543325193805686,0.9623724468826111
0.40927436190031585,0.23494704438053304,0.21344933840919111,0.2030626986424977,0.10509087189257116,0.10118285470434785,0.35189427492196046,0.13193852724066346,0.4644024123831514,0.1746782206159878,0.10489319835937749,0.9491556521230251
0.4347148384222237,0.21127276725201227,0.27040058002603473,0.3244726957527746,0.24230231527326396,0.31479787817806937,0.5426250038181024,0.3585602973030291,0.5474354426123682,0.5770012419552586,0.3789383845805787,0.9530027139870754
0.6563030589804839,0.76248763147305,0.44959216965798987,0.3782721756715546,0.9132880962943091,0.8515944149748975,0.46479733650994604,0.40566066790552213,0.5126687454485364,0.5537145760413296,0.8472179417274219,0.9990464547516495
0.9691318506966127,0.80378935023964,0.5331158238177522,0.055533082924739574,0.012070788010532851,0.02073044326607487,0.7154464094810464,0.6467882844501673,0.22254793957836227,0.406077114146683,0.2313482373581337,0.0010028665543018178
0.9855262059172674,0.29618499651860475,0.875765814755141,0.479543484541864,0.14273536331711512,0.1456618498878015,0.7268599122353407,0.7523534786312212,0.31385253094822474,0.41330303714539696,0.2362438064531034,0.9424045517646817
0.6431096389896993,0.27907061970836367,0.5281493565344135,0.6144177983242116,0.026698946363467257,0.1495640509729128,0.5039046193633112,0.5913724604502022,0.703288085591339,0.5485068307548318,0.3028140632036411,0.004967641935195388
0.6125755003204176,0.3957928683985301,0.5356896864241207,0.39046518347277015,0.23555085757197958,0.20318882994979504,0.5558711831965866,0.3839583611370472,0.42371678772133237,0.40390369199485576,0.31675398876268446,0.9486558628894102
0.38063295014853793,0.08505881921792025,0.3161863331524728,0.20817682750748645,0.15971630238345824,0.14203402231578366,0.39645886150060505,0.36547957580910406,0.401030677595827,0.29806932369865535,0.2969346388183567,0.9460655079009541
0.6697748211654471,0.6113900392128926,0.4576037701654059,0.3722045651547887,0.7198486036759277,0.3267788549483157,0.4886323141615776,0.500826412343713,0.5381929533018592,0.5295811222758857,0.36103933050435444,0.008197858666179059
0.46357892392825306,0.2632022574853181,0.20913539967386896,0.17989020514323784,0.15327172912384412,0.13486982501126477,0.5869961411976874,0.3256064634683753,0.33265492839382205,0.2774500395166797,0.30123752400390913,0.9562033379344683
0.5159072563810696,0.41250412284261984,0.2392967192317883,0.19719734180853266,0.09544106113844464,0.09447594658831804,0.26804931936453613,0.012760627867919538,0.648953451462603,0.1709523540698683,0.08290462530521836,0.9439788878505908
0.7589556600878495,0.628944185875298,0.5933297081755882,0.45732447269620025,0.16796808401795715,0.2224254618622581,0.12533471802225904,0.4336868256525577,0.674141568795676,0.7078299649992914,0.3283231786822398,0.9783242724614212
0.3816349820463074,0.08963975519418454,0.3154613014330607,0.2073389193874391,0.15917073004402482,0.14267422718148737,0.3962450492279004,0.3652537239884168,0.4026737868066448,0.292607542056885,0.2965671747942906,0.9455985995379734
0.381690650485325,0.15113423974798934,0.1633496465474309,0.19627275354014273,0.27827599140709935,0.2609901835257915,0.5543032265291004,0.35555236169147975,0.56845977183184,0.520210003387092,0.4905052037649966,0.9892532162423748
0.403902357557854,0.1698611060210169,0.2217147000192199,0.3132620629876328,0.1613189211302597,0.14572282177960005,0.4063451337344759,0.34007124598338123,0.37791511847217407,0.44562210680805947,0.31157393139073974,0.945048831380987
0.6491218303781352,0.5364825741189634,0.4560087003810622,0.3774920543191911,0.09857810208995943,0.15453326016722713,0.08431330625057853,0.40313523391046147,0.7160408536697105,0.7025798803201724,0.2779213389915185,0.9570444306052508
0.7071840120242996,0.6664712133979265,0.5119448975901832,0.38618896272782877,0.08129027858285554,0.05021035302706878,0.14827372043532705,0.11552320627447443,0.9000690852735715,0.2895873320535429,0.05370901590754329,0.940718420718639
0.3788237258886511,0.08967640268201649,0.3166576037701816,0.20892805547555326,0.15944351621419628,0.14194256447808584,0.39645886150060505,0.36536664989876044,0.4032526093692468,0.2897425764926993,0.2966975652545898,0.9455052178653744
0.3465916998347893,0.20823102576378005,0.08152981693001493,0.06919965327961108,0.032666143826645566,0.0480153649168642,0.4271969211033593,0.340718003469874,0.5254215135278173,0.5681099695152625,0.395592802446572,0.9554990296855124
0.4036240153645849,0.1731593799240727,0.21319557730657834,0.3063276509683419,0.16292153987888014,0.1422169379911793,0.4067116690594048,0.33961954234200675,0.4276191720969109,0.42433950547547283,0.30549299447602607,0.9442307553196372
0.4117237732061767,0.22846043903700775,0.17698024288620218,0.16284310892842768,0.19217785658292996,0.2683982683984141,0.4119653420486884,0.3464977568808081,0.2712063782510086,0.25534887659478045,0.4296128588700867,0.9570707353017696
0.4161215798703779,0.3002162201773899,0.15827442450608942,0.11774053741737589,0.010058990009383706,0.04572891896896181,0.4353014243970392,0.35123037912308064,0.5059656067364813,0.5803460539682419,0.4279770512791856,0.955894257750515
0.374843432515263,0.10217319602725183,0.18234547761494468,0.2017336030057777,0.08248371807621879,0.10325589903095533,0.9035095757353702,0.38259298422099164,0.037922213716228725,0.21264254262132454,0.1718901875251504,0.9642150908728695
0.6176134940296834,0.9057426613408097,0.47529454413688654,0.5149089858423395,0.9830190609336569,0.9942686421563849,0.44375209994200304,0.40428502499776187,0.8773829751480662,0.7137433668281119,0.9854081221405977,0.9886639910406245
0.5493918223055516,0.10931945615175209,0.7935472176914118,0.6923432533949381,0.14369011491180572,0.44305225291191164,0.479468931040401,0.4964736317999723,0.7439923819483738,0.8729959354177481,0.36069557383666506,0.9424045517646817
0.5635594399755064,0.47399860739551514,0.33536342215029435,0.20554752961561462,0.0929859856105395,0.0743552222429571,0.22978710406550817,0.05222310053477486,0.7591724704520857,0.13983290053056407,0.06620279272669904,0.9424124431736516
0.39658195785887074,0.07780261662992416,0.2238172920069701,0.20335163247636956,0.11146724861100665,0.10843850984747405,0.0849241984587934,0.20565861470686286,0.51743002782041,0.43780343231310326,0.14553946089472447,0.9532466900471661
0.3814958109496729,0.08777073331657448,0.3172013775611049,0.20670326495292102,0.15852286289100448,0.13919882933987537,0.3957461539243923,0.3641141988932759,0.4028418320667697,0.28783730382701833,0.29604561295377607,0.9452500623092561
0.4078826509303326,0.16975116355752107,0.20148631502706849,0.24287778098823765,0.29552971664361394,0.34363758307426906,0.551839294623278,0.36342637743950945,0.6352484269095839,0.5987072372131479,0.512150020151239,0.9810073515050703
0.6452807081022911,0.3540147322901248,0.44585825629928877,0.3281710488299723,0.26085177481490973,0.28412901652336586,0.6576254619872088,0.3742569988398827,0.25120899228841154,0.24980241616776766,0.32095019084408705,0.9521280828282386
0.59403791020668,0.5296294938980282,0.3727025557373054,0.198266396994768,0.08654141235092538,0.06926406926504569,0.20073917957188314,0.08319559794267661,0.64833728550866,0.10072541492581877,0.03871411298905514,0.9361216750041734
0.6449745316895132,0.9342177593725864,0.4979517853917059,0.5378214388902052,0.9939305077241443,0.9940552405341805,0.44892432063693377,0.40669753308202417,0.8639766977235013,0.7294936208645595,0.9943457955002941,0.9890927575936814
0.5872463606756355,0.3994209696929829,0.4291100235641352,0.3872580179140641,0.1777883861286682,0.2539784159498595,0.5592921795616803,0.37025326201887765,0.7116343335137572,0.6182398103192099,0.38991489059048945,0.9594098804385851
0.4133103237118121,0.23538681423360686,0.21279680986117455,0.20242704420707014,0.1034541548742709,0.09920126821543818,0.35150737652361386,0.13118910983575915,0.46686707619937806,0.17390199841929643,0.10479836893364336,0.9490800261205834
0.4146185320232689,0.26437497709594027,0.2042776871494425,0.2002022536844379,0.10618201657234749,0.10039022010914778,0.3429345225367797,0.11064686014628933,0.4625725862165382,0.13104042000668414,0.09984353144773195,0.9472281754865293
0.4159545745533251,0.06266720416351745,0.3417074497010617,0.41473562554165255,0.41630579329648754,0.6777940369493081,0.3825305191564894,0.3839686271287519,0.803162985230756,0.362862707462682,0.5043265925417018,0.9424045517646817
0.3875358365576176,0.11749184593463724,0.19303969548764144,0.20205143022303673,0.08337027312791179,0.10703615633246955,0.7847114043393049,0.3797801024545606,0.06400657243693786,0.24665518798656194,0.17357340982903224,0.9655908265001472
0.4643304478522623,0.3709458716612062,0.2143918796455182,0.15275931811629562,0.010468169263731397,0.04947869032366725,0.4402394697458476,0.3568766746398069,0.5350374367494624,0.5906627526246666,0.4243616794292393,0.9556831625610727
0.6491218303781352,0.9434162788138565,0.5036070328078495,0.539208321294609,0.9929075595873655,0.9948173891834813,0.44759053931625203,0.40670779907395627,0.8609332113446726,0.7290984532005496,0.9927455489439581,0.989096703298145
0.464803629582093,0.23692600872254843,0.2122167844845535,0.18355966483704833,0.153646810106693,0.1378574477166694,0.5928301617848319,0.32886078288447607,0.35816046455147443,0.2977306085576856,0.3053151893032009,0.9574995018548123
0.3968603000521398,0.11390039212801639,0.3270618089545678,0.2067610517196954,0.16022777645230235,0.1412413877205836,0.39700866448788474,0.3634469094231463,0.2831936068109826,0.2777040758719522,0.29014248121211494,0.9438039616188263
0.41191861274182884,0.17986587019458966,0.22044589450888452,0.30629875758495473,0.160466464350975,0.14041826717948425,0.4066098536914069,0.33988645812996765,0.4464028978472925,0.4134723947158818,0.3017590858441963,0.9431312190056786
0.5363932418513286,0.46857477919820667,0.3003806416536463,0.22285466628181894,0.013877996385417646,0.050698128163276124,0.4473461824327387,0.3670913365292563,0.5283529697330778,0.6131873094723232,0.4214456745928601,0.9556220041416736
0.5647284771894192,0.5150071462603591,0.344607576582348,0.2974573822602906,0.7238040031370474,0.36887994634525967,0.48841850188864555,0.4887638719212646,0.5347760330114397,0.5222422942301819,0.36256845499156043,0.008282691312402335
0.4244718456866394,0.31538828013344755,0.17103498278083862,0.13134932100547303,0.009513417669950286,0.04841168221537373,0.43595304275231683,0.3541869847754242,0.5173740127338533,0.5861888901431485,0.4261871458713813,0.9559028067768907
0.5519525704903572,0.3353978084805931,0.3631683886178507,0.982577289800247,0.18747229515520303,0.8107737333084515,0.4298848468190499,0.39902883717104487,0.862875067684854,0.9702636332840484,0.6645883217561277,0.9511791409017718
0.41645559050266456,0.22303661084060877,0.18321551567987626,0.158595781565964,0.19221195485442877,0.26830681056071626,0.4137572925258155,0.3489410629406393,0.3306944003584249,0.26061307440431847,0.42689836656313673,0.9565130757358418
0.40710329278772406,0.23626635394157347,0.21381185426889715,0.20436290089583053,0.10226071538181714,0.09926224010723672,0.3523218994675972,0.13097352400677664,0.46746457045765055,0.17271649542726664,0.10452573433531143,0.9490366233713274
0.987725109249368,0.31443544544981705,0.8802610114198615,0.4859578156601856,0.1430763460293747,0.1469727455651082,0.7265748292047647,0.7557207239576655,0.32303900517172224,0.408927966579995,0.23612526967121994,0.9424045517646817
0.5602471678676011,0.4120277055008046,0.8271524379197217,0.8225946258307886,0.00746752139639284,0.024632644351186173,0.47893949112699374,0.6469525403194893,0.6093507851446702,0.894264423619461,0.23247433678648122,0.0010653402084841446
0.6197010604837487,0.5371055814121064,0.4093166576039948,0.28483097370735777,0.009411122856363363,0.05822815681949578,0.45964547888866036,0.37793222392178905,0.5519539929423445,0.6414276843170228,0.4186482065383643,0.9553333100975152
0.4627438973475364,0.23392091472123866,0.2106579662868171,0.1822594625837155,0.15119173457878787,0.13944271690797905,0.5911094820653489,0.32801897155286497,0.3543514386537936,0.2963757479956257,0.3044617244731853,0.9574587295752224
0.4933337044558357,0.26635394143795565,0.3033532717063281,0.2789656168743022,0.12923244791545585,0.18498872019972623,0.32677642363341874,0.34990606617429876,0.3578617174221108,0.45850739528032136,0.2412579123301839,0.9575133118204917
0.4759929857764291,0.38087734085820557,0.27902845749576954,0.2364345564865289,0.13939373273842648,0.12206572769991908,0.7428347434763509,0.3449270601279295,0.1644042795524001,0.17141808738824693,0.2753135297882636,0.9503722443364495
0.5619450552512717,0.47546450690788333,0.3347833967745828,0.20436290089583053,0.09192893920226197,0.07542223035216011,0.2282395104718944,0.052356558428755307,0.7593405157122106,0.13955063791354405,0.06691401341845449,0.942439405487562
0.4968408160993931,0.5085571884046658,0.28751132862089435,0.2425888471543658,0.13785931053280365,0.12587647094733256,0.620004683506977,0.3472574402774171,0.3744235113990726,0.321553573444362,0.27952158554785456,0.9545408811152782
0.6401035432954814,0.5119287572833855,0.4270074315754755,0.2731869401904987,0.12936884099963208,0.12026705688640504,0.490831526110469,0.3651100001025043,0.41665888679335694,0.26171389861110583,0.2842867641829798,0.9445187917463755
0.514070197901674,0.2986403782024354,0.34439006706543296,0.31958971395579283,0.22463941078240168,0.2953783305893012,0.5402730688172142,0.3681179357140536,0.628209197677279,0.6138506266224795,0.5123278253242916,0.980753511183778
0.3476772343919947,0.03778355993654259,0.3032807685340231,0.20592314360055752,0.15784089746648533,0.14054021096308134,0.392101163749885,0.36641378106742195,0.39794984782565734,0.3088799819347514,0.2992816671012406,0.946898709162781
0.5327469591111367,0.4598526770987519,0.30299075584662205,0.2204276220754764,0.01295734306313534,0.05356380708508368,0.4471730963070968,0.3674917102116524,0.5454749145769711,0.6109856610587485,0.42175387022575705,0.9555062634770621
0.5760291702617906,0.4424817678745967,0.4026463657792192,0.34166425888543017,0.2649094690905258,0.3133650387171656,0.6171843978129345,0.3723783223315422,0.48299942117773753,0.3826493169240166,0.3400938811314518,0.9600721011731395
0.5241183511006966,0.4910763367170148,0.3096247960856999,0.25056342097650486,0.14028028779011947,0.13185171635905135,0.5235549853896373,0.3483866993808533,0.6094628153182384,0.49297166083306365,0.2929992176570977,0.9579276107904491
0.6062014640792768,0.4783596584456973,0.43592532173352083,0.3969084079744789,0.14058717223088024,0.18129992073681933,0.554903937200379,0.377059614614609,0.7133521295068022,0.6648978209323104,0.37797823664664065,0.9690932968399579
0.695493639880624,0.7849158940152847,0.4859887620086738,0.23683906385485898,0.06969686636875849,0.08520821901129239,0.04041051956392039,0.4065332772124748,0.19946972384514083,0.11073162470347597,0.22017021881879373,0.9389290437388098
0.7612102318580583,0.6357972660971427,0.5273518216426964,0.3092169893097889,0.11654789102249197,0.17206267910478346,0.27578728733328717,0.46600416799265076,0.4913643407953714,0.5105283956186213,0.2518551006378402,0.9465067691848361
0.7031480502128034,0.6563931542495993,0.512488671380197,0.3952325917362032,0.08381355065284879,0.1806902018170149,0.1314945477870424,0.11500990668196209,0.9112534309238072,0.2838574009256263,0.10255802375468193,0.9603265991118377
0.5570740668572398,0.34228753618936025,0.36440094254248834,0.9724646056056372,0.1942237528555779,0.7985793549169102,0.4300986590917546,0.4003942140871004,0.886476090893666,0.9607372699556436,0.6627035869232714,0.9515132105473896
0.6897876249058754,0.2924469527615656,0.6012325539250014,0.5903785033224267,0.022914038258932123,0.11907810499360494,0.5238197053463409,0.6445810962025007,0.6646936908337011,0.5224681043237069,0.2965434674381413,0.004619762323912369
0.4145628635842513,0.1727929050457533,0.22940003625171812,0.3111528459985493,0.16278514679288492,0.14529601853519125,0.40777054888690145,0.34147768686648305,0.4639729633845491,0.43730947273297716,0.3084919750597237,0.9447167345876011
0.41575973501767294,0.20262396012822137,0.20558274424547562,0.1994221323320744,0.10836430593008117,0.10898725687457045,0.9964262805829094,0.27900912646668985,0.24039808054976675,0.12066726882676448,0.0982906996039219,0.9639323153854207
0.522782308569731,0.43112104665215156,0.21286931303257006,0.18587113551075163,0.09281549425486446,0.08283031522478268,0.24654591364014777,0.00644704288106368,0.6033945142553421,0.06754544428122244,0.06722220905135146,0.9385246090300114
0.6491218303781352,0.6056363836260061,0.4497371760016904,0.3277087546957773,0.0834043713985011,0.060453630876509123,0.18192369956318544,0.1019105010830117,0.7671079410720267,0.26092356328308597,0.03526469263397303,0.93892180994726
0.4933337044558357,0.3652655110490741,0.2922240348025298,0.23501878069964732,0.18402836976201797,0.27784891165174486,0.42030402068894546,0.35573714954466595,0.34710682077002275,0.2899966128484266,0.416810886418034,0.9542995355248252
0.4830907117202514,0.34503609777493693,0.2606126518039673,0.21401329095624533,0.1850513178987967,0.27419059813473723,0.4199578484376616,0.3527702779001629,0.33295367552318567,0.28775262504223065,0.41801996159415467,0.9543685853531656
0.9711915829320787,0.3114669989372487,0.931049483415336,0.5759029182318045,0.1426330685035282,0.1387415401504768,0.685105429813575,0.7686661396789987,0.2904008813038672,0.40010725979436756,0.2308622365519568,0.9424045517646817
0.831992651766086,0.49034338696037594,0.5096610476721253,0.3824906096506311,0.131244245916605,0.149472593135215,0.4965535497929068,0.4030428399837547,0.6190227234533268,0.5320509201760615,0.306939143216141,0.9475596146625094
0.606090127202151,0.6644922490559111,0.2460757658154762,0.24241548685404268,0.07518668803550099,0.09859154929563374,0.06550800777881705,0.27010851153363546,0.05409190208547443,0.07141244213607933,0.216471871221529,0.9410676155647621
0.4631335764179312,0.23307802250201348,0.20667029182550323,0.18038139266172948,0.15258976369932498,0.13773550393307232,0.5914251097060514,0.32797790758536394,0.30907257688068057,0.2977306085576856,0.30487660321000476,0.9575803887965719
0.647229103459722,0.605086671308527,0.4507522204103225,0.3273331407108344,0.08282470078847837,0.0636241692582189,0.18308439475868,0.1007812419795755,0.7621786134400281,0.25963926837494,0.03641449941915198,0.939143427015324
0.34998747460122104,0.08362956719338399,0.1952510422333944,0.20413175382873305,0.10461349609613535,0.0981952319980337,0.13717584532219007,0.1733720703423387,0.7017196631622937,0.6065117985772304,0.15829401863402381,0.953507106542574
0.9712750855906052,0.30127899732542573,0.9442088091363985,0.6259462583066124,0.14246257714785315,0.1414547893418785,0.6738853762587951,0.7681528400864863,0.26412980562736266,0.41685954612148635,0.18940992389934763,0.9413424996432411
0.6148300720906263,0.5283834793126516,0.40511147362758493,0.28312626408569486,0.009240631499778829,0.05585025303389557,0.45788407302211453,0.37679269882642075,0.5558377056222525,0.6401433894093316,0.4190038168844694,0.9553997294562038
0.2777855095046107,0.0749074650939292,0.016023201015741506,0.004276220745850878,0.020936338527462794,0.04743613194295904,0.4170459289127848,0.32995924401234333,0.6065873741990799,0.5465451055661106,0.38896659633473973,0.9558850511067476
0.41202994961986406,0.1951112251254017,0.19122711618638277,0.19529037850315945,0.10590923040217604,0.10096945308214345,0.6992068582833326,0.22960917369005074,0.3151222062474517,0.0683498927396613,0.10549773594743783,0.9542429804273382
0.6363180894586549,0.5140909590645606,0.43723037882955396,0.36327650967996306,0.09561155249411968,0.14898481799900765,0.06634289379644542,0.3977661201736282,0.7162649140168469,0.7054448458843581,0.2773760697943999,0.9569891907425898
0.40813315890500235,0.26158976802071265,0.19912996193579602,0.19682172782449925,0.1034541548742709,0.09691482226662629,0.34039931987354066,0.10309109014565365,0.4607987751364817,0.11321553573407073,0.09634669637989646,0.9466803801817747
0.46341191861210973,0.2263348847436646,0.21294181620487507,0.18194163536554697,0.1526920585129119,0.13727821474276425,0.5943675738417369,0.32939461446062523,0.3108837313516233,0.3047307214628745,0.3066902159741858,0.958006524879977
0.5836000779354436,0.3923846520319785,0.44368316113832407,0.43819705287569377,0.18177788386128668,0.21401134077223105,0.5590376411416855,0.3712695952119702,0.5437197751930398,0.6729423055207917,0.33312391835170274,0.9519866950845142
0.7580649650681153,0.8537765236196719,0.5721225303614119,0.3988153712798521,0.061649674361433426,0.05984391195670469,0.030860238044397192,0.4374544446609434,0.31222809343307745,0.6577706898497127,0.22244612503254757,0.9412267589786296
0.39658195785887074,0.07893868875271437,0.22359978249096457,0.20546084946545307,0.11174003478026862,0.10624352173635998,0.08262317114144935,0.2049605272613917,0.5174860429074215,0.43845263633238574,0.14581209549328378,0.9532230158203134
0.42405433239582635,0.31546157510911144,0.1708174732657426,0.12551285755580466,0.008695059160345409,0.04612523626656184,0.43528106132362154,0.3531501195986948,0.5039303919188569,0.583084001354564,0.42609231644587453,0.9558462516793895
0.29239847468397784,0.09924139700160595,0.04129055646262714,0.014706732158629165,0.020390766188029374,0.04396073410134704,0.4187869717056856,0.33146834481408405,0.5845547734188585,0.5422406006546225,0.38727152035266954,0.9558929425157032
0.4146185320232689,0.2736467915128742,0.1985861881466917,0.19656168737401458,0.10423841511237697,0.10020730443284265,0.3285887371841909,0.09020727037523102,0.4699292342738772,0.08967483346486915,0.09571845143545943,0.9458438908328901
0.32095638377813884,0.07116942133598059,0.09751676635914919,0.15790234036376205,0.10935315579536109,0.11609048228820029,0.18792062473926308,0.17377244402450742,0.9085460350652284,0.637715930901777,0.17583746236459774,0.9565814679467479
0.5761683413584251,0.4807050976651226,0.3609207902854905,0.2086680150241591,0.0902581239133724,0.07499542710775131,0.22536831709385297,0.06253015635093107,0.7503407584440538,0.14152647623313896,0.06529005950528699,0.9420829768499033
0.6036407158962902,0.4935317184008454,0.5447888345115643,0.3162380814792414,0.14106454802731605,0.1372172428509657,0.5454758341224988,0.3802318060957077,0.6676998338216436,0.6115925256858645,0.31021075839839796,0.9590258318695959
0.36924875441854965,0.016601311979684397,0.23458401305106236,0.32282577289788605,0.5564837862721106,0.735473446740798,0.35419530223907714,0.34280199981526494,0.8166999645236501,0.31102517782528594,0.5170218818900594,0.9424045517646817
0.40203746485894953,0.1337999780116661,0.33489215153167606,0.2042184339788946,0.1586251577055009,0.1399304920432769,0.3986275288393699,0.3595560985124848,0.32608249155100566,0.2603166986564247,0.2861122306251218,0.9407092140748574
0.6598936732816583,0.7505039029574618,0.4950879100970269,0.3916787055768509,0.9518873393126341,0.8832388269001967,0.46437989350124553,0.40639981931849434,0.5311537240695543,0.558837642542585,0.9152699082526397,0.9948883398514141
0.4073538007623938,0.1794627478284383,0.21620445894586737,0.3038428199943155,0.16063695570665004,0.14096701420658064,0.4075872812243233,0.339178104692337,0.4617136882197883,0.41441797448305806,0.3016879637752936,0.9433396837254833
0.7679739471705034,0.8711107853550857,0.585789378285881,0.415660213810952,0.06171787090443104,0.07395890494535706,0.03102314263333028,0.44171483127843203,0.2981122915771266,0.6752991983739776,0.21576065053000093,0.9396458467186051
0.3986695243129361,0.17719060358467686,0.21305057096287783,0.3063854377351163,0.15845466634891636,0.13273580879285873,0.40786218271796315,0.3402047038773617,0.4456373583284403,0.3768205938799838,0.28773618453806193,0.9405356030779188
0.5682912572710848,0.5066148715504823,0.4005437737905595,0.31961860733918,0.0880076380135506,0.8538503749769006,0.4907398922794073,0.48967754519594564,0.7448886233360099,0.5257423506827763,0.5292548777888442,0.017530107369196912
0.5272357836720403,0.29625829149426863,0.39311219865976454,0.3481652701539133,0.2498380332126544,0.28492165111856593,0.5306922426871097,0.3827264421149721,0.751031611180224,0.7094812013092451,0.39239230933344516,0.9701553489613985
0.6619534055171243,0.4277128302855999,0.49958310676174733,0.35247038428224187,0.1340062058852709,0.19919517102607642,0.4668438254070679,0.43538071430771197,0.5884945011857781,0.6691599864511772,0.27543206657037445,0.9591488063257714
0.5756394911904863,0.3770293546376706,0.42758745695209655,0.4476451892514888,0.17973198758863873,0.21757819645154086,0.5586812873534654,0.3684259154697429,0.547360755830141,0.6780371457598449,0.33320689409924853,0.9509621271555915
0.6471456008011955,0.9315058452739322,0.5093710349838148,0.5409130309153625,0.988849865312659,0.9946649594530754,0.44749890548496296,0.4076009403647731,0.865825195585785,0.7300016935751046,0.9903748133046975,0.988987538807649
0.995713530213834,0.8117418550955335,0.5437737901038417,0.06622363478800253,0.00930882804277644,0.021584049753073486,0.7262490200271259,0.6431541233355347,0.21774931381514762,0.4117082533584835,0.23424053483790885,0.0011633252029810137
0.4280902942073226,0.2562758822878095,0.18919702737093758,0.17414042184373102,0.1900637637672844,0.26821535272210895,0.4142154616820335,0.3484585613239233,0.3203689527044844,0.2693349892738297,0.425061046442579,0.9559764599271006
0.599883096278063,0.4869351705938243,0.5458401305058942,0.31375325050521496,0.13830258805865014,0.13691238339106349,0.5442947758533592,0.3797698364626285,0.6642082267489968,0.6107598509652234,0.30912022000416073,0.9589929509989616
